"Account","Account Name","Location","Department","Class","Period 1 Amount","Period 2 Amount","Period 3 Amount","Period 4 Amount","Period 5 Amount","Period 6 Amount","Period 7 Amount","Period 8 Amount","Period 9 Amount","Period 10 Amount","Period 11 Amount","Period 12 Amount","Year","Subsidiary","Category"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","DE","Sales : HO","Sales : Scandi","-252.91","-252.91","-252.91","-266.47","-266.47","-266.47","-266.47","-266.47","-266.47","-266.47","-266.47","-266.47","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","DE","Sales : HO","Sales : USA","-1191.74","-1191.74","-1191.74","-1255.27","-1255.27","-1255.27","-1255.27","-1255.27","-1255.27","-1255.27","-1255.27","-1255.27","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","DE","Sales : HO Management","Sales : Asia","-839.78","-839.78","-839.78","-889.17","-889.17","-889.17","-889.17","-889.17","-889.17","-889.17","-889.17","-889.17","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","DE","Sales : HO Management","Sales : Benelux","-286.5","-286.5","-286.5","-302.54","-302.54","-302.54","-302.54","-302.54","-302.54","-302.54","-302.54","-302.54","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","DE","Sales : HO Management","Sales : CEE","-432.44","-432.44","-432.44","-458.72","-458.72","-458.72","-458.72","-458.72","-458.72","-458.72","-458.72","-458.72","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","DE","Sales : HO Management","Sales : DACH","-1354.48","-1354.48","-1354.48","-1437.27","-1437.27","-1437.27","-1437.27","-1437.27","-1437.27","-1437.27","-1437.27","-1437.27","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","DE","Sales : HO Management","Sales : ES","-311.05","-311.05","-311.05","-327.1","-327.1","-327.1","-327.1","-327.1","-327.1","-327.1","-327.1","-327.1","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","DE","Sales : HO Management","Sales : France","-561.86","-561.86","-561.86","-594.46","-594.46","-594.46","-594.46","-594.46","-594.46","-594.46","-594.46","-594.46","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","DE","Sales : HO Management","Sales : IT","-858.45","-858.45","-858.45","-905.65","-905.65","-905.65","-905.65","-905.65","-905.65","-905.65","-905.65","-905.65","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","DE","Sales : HO Management","Sales : Scandi","-133.91","-133.91","-133.91","-139.9","-139.9","-139.9","-139.9","-139.9","-139.9","-139.9","-139.9","-139.9","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","DE","Sales : PKG","Sales : DACH","-2418.4","-2418.4","-2418.4","-2939.38","-2939.38","-2939.38","-3338.37","-3338.37","-3338.37","-3338.37","-3338.37","-3338.37","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","DE","Sales : PKG Management","Sales : DACH","-1081.37","-1081.37","-1081.37","-1136.28","-1136.28","-1136.28","-1136.28","-1136.28","-1136.28","-1136.28","-1136.28","-1136.28","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","DE","Sales production : HO","Sales : Benelux","-279.9","-279.9","-279.9","-298.08","-298.08","-298.08","-298.08","-298.08","-298.08","-298.08","-298.08","-298.08","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","DE","Sales production : HO","Sales : CEE","-356.39","-356.39","-356.39","-379.25","-379.25","-379.25","-379.25","-379.25","-379.25","-379.25","-379.25","-379.25","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","DE","Sales production : HO","Sales : DACH","-2149.87","-2149.87","-2149.87","-2296.97","-2296.97","-2296.97","-2296.97","-2296.97","-2296.97","-2296.97","-2296.97","-2296.97","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","DE","Sales production : HO","Sales : ES","-612.12","-612.12","-612.12","-648.3","-648.3","-648.3","-648.3","-648.3","-648.3","-648.3","-648.3","-648.3","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","DE","Sales production : HO","Sales : France","-597.31","-597.31","-597.31","-635.19","-635.19","-635.19","-635.19","-635.19","-635.19","-635.19","-635.19","-635.19","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","DE","Sales production : HO","Sales : International","-441.94","-441.94","-441.94","-469.13","-373.85","-373.85","-373.85","-373.85","-373.85","-373.85","-373.85","-373.85","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","DE","Sales production : HO","Sales : International","-242.27","-242.27","-242.27","-258","-258","-258","-258","-258","-258","-258","-258","-258","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","DE","Sales production : HO","Sales : IT","-1029.47","-1029.47","-1029.47","-1093.55","-1093.55","-1093.55","-1093.55","-1093.55","-1093.55","-1093.55","-1093.55","-1093.55","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","DE","Sales production : HO","Sales : Scandi","-163.53","-163.53","-163.53","-172.95","-172.95","-172.95","-172.95","-172.95","-172.95","-172.95","-172.95","-172.95","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","DE","Sales production : HO","Sales : USA","-327.85","-327.85","-327.85","-347.87","-347.87","-347.87","-347.87","-347.87","-347.87","-347.87","-347.87","-347.87","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","DE","Sales production : HO Management","GM : IT","-274.25","-274.25","-274.25","-291","-291","-291","-291","-291","-291","-291","-291","-291","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","DE","Sales production : HO Management","Sales : DACH","-389.72","-389.72","-389.72","-413.08","-413.08","-413.08","-413.08","-413.08","-413.08","-413.08","-413.08","-413.08","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","DE","Sales production : PKG","Sales : DACH","-1442.66","-1442.66","-1442.66","-1560.09","-1560.09","-1515.72","-1767.39","-1767.39","-1767.39","-1767.39","-1767.39","-1767.39","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","DE","Sales production : PKG Management","Sales : DACH","-467.37","-467.37","-467.37","-494.33","-494.33","-494.33","-494.33","-494.33","-494.33","-494.33","-494.33","-494.33","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","DE","Editorial : Editorial","GM : DACH","-4263.85","-4263.85","-4263.85","-4562.61","-4562.61","-4562.61","-4562.61","-4562.61","-4562.61","-4562.61","-4562.61","-4562.61","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","DE","Exec : GM","GM : DACH","-1788.62","-1788.62","-1788.62","-1870.11","-1870.11","-1870.11","-1870.11","-1870.11","-1870.11","-1870.11","-1870.11","-1870.11","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","DE","HR : Office Management","GM : DACH","-426.03","-426.03","-426.03","-455.28","-455.28","-455.28","-455.28","-455.28","-455.28","-455.28","-455.28","-455.28","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","DE","Media : Media","GM : DACH","-2242.99","-2242.99","-2242.99","-2386.54","-2386.54","-2386.54","-2386.54","-2386.54","-2386.54","-2386.54","-2386.54","-2386.54","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","DE","Operations : HO","GM : Asia","-421.28","-421.28","-421.28","-450.15","-450.15","-450.15","-450.15","-450.15","-450.15","-450.15","-450.15","-450.15","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","DE","Operations : HO","GM : USA","-130.82","-130.82","-130.82","-139.58","-139.58","-139.58","-139.58","-139.58","-139.58","-139.58","-139.58","-139.58","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","DE","Operations : Operations Management","Global Operations","-481.11","-481.11","-481.11","-511.94","-511.94","-511.94","-511.94","-511.94","-511.94","-511.94","-511.94","-511.94","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","DE","Operations : Operations Management","Global Operations","-583.95","-583.95","-583.95","-622","-622","-622","-622","-622","-622","-622","-622","-622","FY 2019","Secret Escapes Limited","Board Plan"
"61510","Operating Costs : Staff Costs : Employers NI : Employers NI","DE","Partnerships : Partnerships","GM : DACH","-1246.62","-1191.77","-1191.77","-1262.48","-1262.48","-1262.48","-1262.48","-1262.48","-1262.48","-1262.48","-1262.48","-1262.48","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","DE","Commercial : Management","GM : DACH","-334.53","-334.53","-334.53","-358.93","-358.93","-358.93","-358.93","-358.93","-358.93","-358.93","-358.93","-358.93","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","DE","Commercial : Planning & Trading","GM : DACH","-394.01","-394.01","-394.01","-487.11","-487.11","-487.11","-487.11","-487.11","-487.11","-487.11","-487.11","-487.11","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","DE","Sales : HO","Sales : Asia","-409.62","-409.62","-409.62","-433.53","-433.53","-433.53","-433.53","-433.53","-433.53","-433.53","-433.53","-433.53","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","DE","Sales : HO","Sales : Benelux","-171.8","-171.8","-171.8","-179.7","-179.7","-179.7","-179.7","-179.7","-179.7","-179.7","-179.7","-179.7","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","DE","Sales : HO","Sales : CEE","-262.82","-262.82","-262.82","-281.94","-281.94","-281.94","-281.94","-281.94","-281.94","-281.94","-281.94","-281.94","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","DE","Sales : HO","Sales : DACH","-783.68","-783.68","-783.68","-831.18","-831.18","-831.18","-831.18","-831.18","-831.18","-831.18","-831.18","-831.18","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","DE","Sales : HO","Sales : ES","-280.21","-280.21","-280.21","-296.07","-296.07","-296.07","-296.07","-296.07","-296.07","-296.07","-296.07","-296.07","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","DE","Sales : HO","Sales : France","-350.56","-350.56","-350.56","-371.06","-371.06","-371.06","-371.06","-371.06","-371.06","-371.06","-371.06","-371.06","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","DE","Sales : HO","Sales : International","-231.4","-231.4","-231.4","-245.3","-245.3","-245.3","-245.3","-245.3","-245.3","-245.3","-245.3","-245.3","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","DE","Sales : HO","Sales : International","-94.98","-94.98","-94.98","-100","-100","-100","-100","-100","-100","-100","-100","-100","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","DE","Sales : HO","Sales : IT","-580.6","-580.6","-580.6","-615.91","-615.91","-615.91","-615.91","-615.91","-615.91","-615.91","-615.91","-615.91","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","DE","Sales : HO","Sales : Scandi","-52.75","-52.75","-52.75","-55.58","-55.58","-55.58","-55.58","-55.58","-55.58","-55.58","-55.58","-55.58","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","DE","Sales : HO","Sales : USA","-248.55","-248.55","-248.55","-261.8","-261.8","-261.8","-261.8","-261.8","-261.8","-261.8","-261.8","-261.8","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","DE","Sales : HO Management","Sales : Asia","-175.15","-175.15","-175.15","-185.45","-185.45","-185.45","-185.45","-185.45","-185.45","-185.45","-185.45","-185.45","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","DE","Sales : HO Management","Sales : Benelux","-59.75","-59.75","-59.75","-63.1","-63.1","-63.1","-63.1","-63.1","-63.1","-63.1","-63.1","-63.1","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","DE","Sales : HO Management","Sales : CEE","-90.19","-90.19","-90.19","-95.67","-95.67","-95.67","-95.67","-95.67","-95.67","-95.67","-95.67","-95.67","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","DE","Sales : HO Management","Sales : DACH","-282.49","-282.49","-282.49","-299.76","-299.76","-299.76","-299.76","-299.76","-299.76","-299.76","-299.76","-299.76","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","DE","Sales : HO Management","Sales : ES","-64.87","-64.87","-64.87","-68.22","-68.22","-68.22","-68.22","-68.22","-68.22","-68.22","-68.22","-68.22","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","DE","Sales : HO Management","Sales : France","-117.18","-117.18","-117.18","-123.98","-123.98","-123.98","-123.98","-123.98","-123.98","-123.98","-123.98","-123.98","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","DE","Sales : HO Management","Sales : IT","-179.04","-179.04","-179.04","-188.88","-188.88","-188.88","-188.88","-188.88","-188.88","-188.88","-188.88","-188.88","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","DE","Sales : HO Management","Sales : Scandi","-27.93","-27.93","-27.93","-29.18","-29.18","-29.18","-29.18","-29.18","-29.18","-29.18","-29.18","-29.18","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","DE","Sales : PKG","Sales : DACH","-504.38","-504.38","-504.38","-613.04","-613.04","-613.04","-696.25","-696.25","-696.25","-696.25","-696.25","-696.25","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","DE","Sales : PKG Management","Sales : DACH","-225.53","-225.53","-225.53","-236.98","-236.98","-236.98","-236.98","-236.98","-236.98","-236.98","-236.98","-236.98","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","DE","Sales production : HO","Sales : Benelux","-58.38","-58.38","-58.38","-62.17","-62.17","-62.17","-62.17","-62.17","-62.17","-62.17","-62.17","-62.17","FY 2019","Secret Escapes Limited","Board Plan"
"61710","Operating Costs : Staff Costs : Pensions & Insurances : Employers Pensions","DE","Sales production : HO","Sales : CEE","-74.33","-74.33","-74.33","-79.1","-79.1","-79.1","-79.1","-79.1","-79.1","-79.1","-79.1","-79.1","FY 2019","Secret Escapes Limited","Board Plan"
